delivery_date,curve_proxy_7d,curve_proxy_30d,curve_proxy_90d,fv_week_base,fv_month_base,fv_quarter_base,fv_week_peak,fv_month_peak,signal_week_base,signal_month_base,signal_quarter_base,signal_week_peak,signal_month_peak,signal_label_week_base,signal_label_month_base,week_confidence,month_confidence,week_position_size,month_position_size,week_signal_weighted,month_signal_weighted,fv_week_base_p10,fv_week_base_p90,fv_month_base_p10,fv_month_base_p90,inv_gas_spike,inv_wind_revision,inv_residual_load_swing,inv_negative_price_regime,inv_high_error_regime,any_invalidation,avg_residual_load_mw,avg_res_penetration,gas_price,spark_spread_actual,spark_spread_premium,is_thermal_regime,is_res_regime,peak_base_premium_pred,n_negative_hours_pred,base_actual,base_pred
2025-06-27,64.41035714285714,62.83848611111111,69.5275925925926,74.3812808092824,82.4997866342731,78.16378628824496,55.51145657972211,67.44212232848665,9.970923666425264,19.661300523161984,8.636193695652366,-8.89890056313503,4.603636217375538,STRONG_BUY,STRONG_BUY,0.19004124188380955,0.40762549588337915,0.0,0.0,0.0,0.0,-0.25709544463599243,130.27323003569384,26.323523557639955,126.13883108939532,False,False,False,False,False,False,23905.828125,0.5376726725309268,34.024,66.75045000000001,20.53113888888891,True,False,-13.899169076646338,0,82.06125000000002,76.84271854825253
2025-06-28,61.65803571428571,62.88345833333334,69.94856944444444,74.57283017940907,84.23023992638443,78.69613059261842,55.67326812845314,69.9633879661014,12.914794465123357,21.34678159305109,8.747561148173972,-5.9847675858325715,7.0799296327680565,INVALIDATED,INVALIDATED,0.18362811744953156,0.42384091335563,0.0,0.0,0.0,0.0,0.006465355542664903,131.5703091617921,29.771819541229533,126.85482365597309,False,False,False,True,False,True,14454.653854166667,0.657726911010018,33.087,37.632933333333334,-8.68535,True,False,-30.653672205097536,7,52.522083333333335,42.29583779289688
2025-06-29,63.93238095238096,62.89705555555556,69.36000925925926,77.6262583467926,85.3416182286518,79.18472654258623,61.31144282438016,71.60238952601887,13.693877394411636,22.444562673096236,9.824717283326976,-2.6209381280008017,8.705333970463307,INVALIDATED,INVALIDATED,0.21135504668892946,0.4355528256732838,0.0,0.0,0.0,0.0,6.258330281565714,133.35379213389163,31.74007953810378,126.84962240215613,False,False,False,True,False,True,16027.452500000001,0.6193820796396591,33.087,39.36626666666667,-6.996678888888894,True,False,-31.701330021488573,7,54.25541666666667,44.48088006360922
2025-06-30,73.08422619047619,64.02752777777778,69.48839351851852,79.75068363088317,85.05130779287538,79.24129230193971,64.70303342667869,71.32304704041306,6.666457440406987,21.0237800150976,9.752898783421188,-8.3811927637975,7.295519262635281,BUY,STRONG_BUY,0.26501789703393885,0.44249869033945044,0.0,0.0,0.0,0.0,14.43990337094935,132.88723437519636,32.02159679565001,125.96075907628872,False,False,False,False,False,False,29992.812708333335,0.41867801048910214,33.087,88.31835,40.80781722222221,True,False,-15.287044891622358,0,103.2075,85.73696902791352
2025-07-01,86.18124999999999,67.37056944444444,70.34875925925925,80.94893182995438,84.84600751741453,79.54002789610493,66.11896964070348,71.1861239806773,-5.232318170045616,17.475438072970093,9.191268636845678,-20.06228035929651,3.8155545362328525,SELL,STRONG_BUY,0.3141977114879856,0.45411274867901164,0.0,0.0,-0.0,0.0,20.479927669413694,131.00159934419142,32.90222802624206,124.88441748512876,False,False,False,False,False,False,29381.277916666662,0.4405651335661269,32.898,124.20298333333332,73.32945888888888,True,False,-8.626938328845611,0,139.00708333333333,89.94518448308357
2025-07-02,88.74803571428572,67.76313888888889,70.57956018518519,81.52533753919788,85.04975405884375,79.83926495422678,66.39489768906623,71.47056967652617,-7.222698175087842,17.286615169954857,9.25970476904159,-22.353138025219494,3.7074307876372785,SELL,STRONG_BUY,0.3442909737587435,0.46964988558497434,0.0,0.0,-0.0,0.0,23.86124983803203,129.533189005314,34.62526885809978,123.98944540850665,False,False,False,False,False,False,26853.244479166664,0.49652578052633806,33.693,86.33356666666668,35.0594477777778,True,False,-9.586169818811413,0,101.49541666666669,90.89303844171393
2025-07-03,88.73910714285715,68.43775000000001,70.56501388888888,83.81535104657019,84.78006049661603,80.22961639776503,68.99854116748072,71.11543097104081,-4.923756096286965,16.342310496616022,9.664602508876143,-19.740565975376427,2.6776809710408003,SELL,STRONG_BUY,0.3851949382488482,0.4781120941884085,0.0,0.0,-0.0,0.0,29.383865682658627,128.4638546489857,34.802753429989274,122.74104492241372,False,False,False,False,False,False,24425.58666666667,0.5341586263576552,33.591,73.50905,21.538960000000003,True,False,-13.672965673428081,0,88.625,80.42709849247534
2025-07-04,88.28678571428573,68.23025,70.86974074074074,83.5067870805404,83.4776292674664,80.40540048148858,69.25708976842161,70.0902184537168,-4.779998633745322,15.2473792674664,9.535659740747846,-19.02969594586412,1.859968453716803,SELL,STRONG_BUY,0.4172257526268982,0.4832727074901618,0.0,0.0,-0.0,0.0,32.42505544383626,126.34306229160325,34.38917549993434,121.45790187740648,False,False,False,False,False,False,29113.875833333335,0.43771116948379785,33.621,63.76554999999999,11.969555,True,False,-22.56064866762837,2,78.895,86.88995736328424
2025-07-05,88.39095238095238,67.39997222222222,71.01738888888889,87.22551503546435,84.41435610920313,80.52336057027203,74.5283770897148,72.10891193743434,-1.16543734548803,17.01438388698091,9.505971681383144,-13.86257529123759,4.708939715212125,INVALIDATED,INVALIDATED,0.44940307868464635,0.4993321479224515,0.0,0.0,0.0,0.0,38.47219874511442,127.20461212739038,36.90961196917906,121.27231711447925,False,False,False,True,False,True,15114.783333333335,0.6532015574101584,33.43,38.207750000000004,-12.79126722222221,True,False,-30.861836954867094,8,53.251250000000006,43.6366833837837
2025-07-06,91.3864880952381,68.24647222222222,70.77995833333333,89.21049835007382,83.87028000841823,79.83941108504632,75.29786342796547,71.40882486491566,-2.175989745164273,15.62380778619601,9.059452751712996,-16.088624667272626,3.1623526426934347,HOLD,STRONG_BUY,0.4462784291440355,0.5064600565110124,0.0,0.5,0.0,1.0,39.17903777262383,128.4150095366827,36.90664246895328,120.06829256735128,False,False,False,False,False,False,22816.138958333333,0.49079587212400755,33.43,60.180666666666674,8.290704444444444,True,False,-13.608104321684074,2,75.22416666666668,65.85487723529384
2025-07-07,90.74869047619049,69.53943055555555,70.77148611111112,90.74534953238664,82.24272103499577,78.77814331332442,76.48900160904016,69.36238951470895,-0.0033409438038489725,12.703290479440213,8.006657202213304,-14.25968886715033,-0.17704104084660344,HOLD,STRONG_BUY,0.4307499784607077,0.491846138751206,0.0,0.0,0.0,0.0,38.78447718479033,130.52296367764143,33.922856403850716,119.54695666730798,False,False,False,False,False,False,32415.345625,0.3943020196222217,33.43,83.69941666666666,30.474181111111108,True,False,-6.416887664166865,0,98.74291666666666,100.6079460165477
2025-07-08,83.67369047619049,72.00077777777778,70.7569675925926,89.69810761550005,81.520648402998,78.6159593615401,74.15903006973642,68.16572742161583,6.024417139309563,9.519870625220221,7.858991768947504,-9.51466040645407,-3.8350503561619576,BUY,STRONG_BUY,0.39996148121327735,0.48278725278394696,0.0,0.0,0.0,0.0,34.4261213584396,131.12638217188,31.84659828559465,118.99712394790576,False,False,False,False,False,False,30144.07229166667,0.4452489430353019,33.621,74.35263333333332,18.62660055555554,True,False,-7.103122224170249,0,89.48208333333332,98.3329218765818
2025-07-09,82.36363095238096,73.75155555555556,70.85864814814815,89.10283031393558,80.99630553364905,78.9767831510658,73.93300657729196,67.2676708300167,6.7391993615546255,7.244749978093495,8.118135002917654,-8.430624375088996,-6.483884725538857,BUY,BUY,0.4190501215458483,0.476735556042563,0.0,0.0,0.0,0.0,35.5591546635204,129.1831521356241,30.371022894699703,118.54126153778967,False,False,False,False,False,False,31015.69979166667,0.4073541512498218,34.219,76.92645,19.419159444444446,True,False,-11.689513444976825,0,92.325,94.92787840641854
2025-07-10,82.66482142857144,75.00015277777779,71.10877314814815,86.56534946370769,79.71516839155717,79.31440126158208,70.59112131863785,65.39716138825484,3.9005280351362472,4.715015613779386,8.205628113433932,-12.073700109933597,-9.602991389522941,BUY,BUY,0.3925049420386979,0.46787495617202746,0.0,0.0,0.0,0.0,30.3262065286747,128.2281390021369,28.051870204540556,117.71512297103921,False,False,False,False,False,False,33692.99041666667,0.3499230302733493,34.304,75.29653333333334,16.52113055555556,True,False,-11.477555876132655,0,90.73333333333335,96.45719304408141
2025-07-11,84.02309523809525,75.50979166666666,71.40701388888888,88.91990715236751,78.465590218681,79.51918541292613,74.22879050950097,63.83127020103856,4.896811914272263,2.9557985520143433,8.112171524037251,-9.794304728594284,-11.678521465628094,BUY,HOLD,0.413863574720729,0.45516488990606185,0.0,0.0,0.0,0.0,35.56268274284089,130.02252727310392,25.758082710372513,117.56298601089989,False,False,False,False,False,False,30013.063541666674,0.4175193783163927,35.17,72.57641666666667,13.299355000000006,True,False,-18.590860698833723,0,88.40291666666667,84.73000960107582
2025-07-12,86.78386904761905,76.02948611111111,71.75455555555556,88.14738239508642,78.91621011136132,79.77085685555062,72.83201394224467,64.32999980643976,1.363513347467375,2.8867240002502115,8.016301299995064,-13.951855105374378,-11.699486304671353,HOLD,HOLD,0.4151003799761167,0.4513194896799635,0.0,0.0,0.0,0.0,33.912855824727394,128.1733808329483,25.686015542395022,118.13887010261254,False,False,False,False,False,False,23934.176770833335,0.4663480247072118,35.561,56.57421666666667,-3.2278194444444352,True,False,-19.99392139028261,2,72.57666666666667,69.66777906825145
2025-07-13,86.4977976190476,76.70647222222222,71.48866203703703,86.7067513150751,78.82847919358214,79.82670595384559,72.02849103747549,64.28811424319106,0.2089536960274927,2.122006971359923,8.338043916808559,-14.469306581572113,-12.418357979031157,HOLD,HOLD,0.4196655783111165,0.45356423245656685,0.0,0.0,0.0,0.0,32.71765934322171,126.24247179993479,25.59631555284836,117.67093018373184,False,False,False,False,False,False,27292.99416666667,0.3764206889445163,35.561,57.21921666666668,-3.269045555555543,True,False,-22.116583156195446,2,73.22166666666668,79.74976043755993
2025-07-14,86.40625,78.44790277777777,71.78937037037038,85.82858712355532,77.7593524230453,79.56284711414727,71.88405915708394,62.89553696615956,-0.577662876444677,-0.6885503547324703,7.773476743776897,-14.52219084291606,-15.552365811618209,HOLD,HOLD,0.44123270509770973,0.4435310475780553,0.0,0.0,0.0,0.0,34.81133340379663,124.86045768389552,23.32208310857902,117.08729283971083,False,False,False,False,False,False,36671.93145833333,0.29451028073772906,35.561,82.09963333333333,19.83494555555555,True,False,-8.822878672833824,0,98.10208333333333,111.3519042927375
2025-07-15,86.49363095238095,79.36654166666668,71.79375462962963,83.18618879268779,77.76326030366324,79.90946532502265,69.29854165057141,63.0679510377174,-3.307442159693167,-1.6032813630034326,8.11571069539302,-17.195089301809546,-16.298590628949277,SELL,HOLD,0.4538496376945207,0.4416413549043773,0.0,0.0,-0.0,0.0,32.42501061860921,120.4408309780795,23.044335242993295,117.12795883909209,False,False,False,False,False,False,31737.47322916667,0.3870027163245167,35.454,74.13945,10.91952333333333,True,False,-16.08222958109026,0,90.09375,91.00222845837567
2025-07-16,87.04529761904762,79.86276388888888,71.76851388888889,79.02803005586041,77.2150541159554,80.29248156844213,63.98019208702817,62.03398805984832,-8.017267563187204,-2.6477097729334815,8.523967679553238,-23.065105532019444,-17.82877582904056,STRONG_SELL,HOLD,0.4063268533961183,0.4331141561512162,0.0,0.0,-0.0,0.0,24.53683767814478,120.21127576357108,21.334834676191026,116.85529419283715,False,False,False,False,False,False,32033.00114583333,0.379640106934603,34.445,80.68641666666667,16.918532777777777,True,False,-9.104736781136921,0,96.18666666666667,90.76093729546733
2025-07-17,87.33666666666667,80.10930555555555,71.82405555555556,82.57182061479206,76.4975634079176,80.83521727610561,69.35571192525363,60.91223513444394,-4.764846051874613,-3.6117421476379548,9.01116172055005,-17.980954741413044,-19.19707042111161,SELL,SELL,0.4548325334575519,0.431258256477033,0.0,0.0,-0.0,-0.0,33.472923602351656,121.33034366973781,20.183193167824836,116.01637241740904,False,False,False,False,False,False,27946.665520833336,0.4397184307568289,34.809,77.10886666666667,13.047986111111115,True,False,-17.108386735116227,0,92.77291666666667,78.69482709248615
2025-07-18,89.16845238095239,80.82433333333333,72.17098148148148,82.20144710695119,75.3164391393463,80.93036156284732,69.11881654214841,59.32101244800087,-6.967005274001195,-5.507894193987028,8.759380081365848,-20.04963583880398,-21.503320885332457,SELL,SELL,0.4632362414471949,0.42047856333942313,0.0,0.0,-0.0,-0.0,33.466100238165275,119.96920599246096,17.8151764946489,115.4647377427005,False,False,False,False,False,False,36680.7696875,0.2705433888978242,34.407,85.74226666666668,20.89282833333334,True,False,-9.609080183410583,0,101.22541666666667,101.21191342169463
2025-07-19,88.62589285714286,81.25584722222222,72.20500462962964,85.48163832337517,76.16421535452646,81.37762418124463,74.11131191819467,60.430416201557804,-3.1442545337676933,-5.091631867695753,9.172619551614986,-14.514580938948185,-20.82543102066441,INVALIDATED,INVALIDATED,0.490680757423979,0.4182266228531256,0.0,0.0,0.0,0.0,40.18492025015401,122.26515685561601,18.51223425360091,116.54124824754373,False,False,False,True,False,True,22169.43822916667,0.4809629471610175,33.595,53.661,-11.696422222222225,True,False,-24.36368406010906,5,68.77875,64.26010576728379
2025-07-20,88.29732142857144,80.697375,72.09180092592592,87.63033215544236,76.6941979010444,81.67591965680509,76.91105331370451,60.95467870302987,-0.6669892731290759,-4.0031770989555895,9.584118730879169,-11.386268114866922,-19.742696296970124,HOLD,SELL,0.5323476673018572,0.41868337563924185,0.5,0.0,0.0,-0.0,46.240107733375865,121.60544033462831,18.851213383763668,116.80326437626846,False,False,False,False,False,False,23951.946145833335,0.45349969398320944,33.595,55.803916666666666,-9.113383333333346,True,False,-17.65682592950045,3,70.92166666666667,69.66534287748065
2025-07-21,88.6797619047619,81.6637361111111,71.9502175925926,86.05957238460482,76.22518112739142,81.3343942938954,74.87707220785863,60.2950459763224,-2.6201895201570835,-5.438554983719683,9.384176701302806,-13.802689696903272,-21.368690134788707,HOLD,SELL,0.5248476287575845,0.4140185235777113,0.5,0.0,0.0,-0.0,43.47946154843231,120.05347602698905,17.55806975765786,116.29614992575348,False,False,False,False,False,False,37650.865625,0.29764984040769477,33.595,85.66141666666665,19.66774555555554,True,False,-3.686752494936215,0,100.77916666666665,105.2047549520991
2025-07-22,86.92988095238096,82.98072222222223,71.60970833333334,86.81911366879442,76.65974487750769,81.34559799285913,75.60967513756539,60.84006740486952,-0.11076728358654009,-6.320977344714535,9.735889659525782,-11.320205814815566,-22.140654817352704,HOLD,SELL,0.5212735511851103,0.41955410174114227,0.5,0.0,0.0,-0.0,43.643952318513755,120.79395354226237,18.604785337797303,116.41011868287951,False,False,False,False,False,False,25230.254999999994,0.5130154335778507,33.159,62.92303333333335,-4.504173888888872,True,False,-15.684063810605195,0,77.84458333333335,72.50544014230285
2025-07-23,84.51511904761904,84.31868055555556,71.41906481481482,89.0153750712152,76.94929115083669,81.29736811247271,78.12994599450666,60.91579848648327,4.500256023596165,-7.3693894047188735,9.878303297657894,-6.385173053112382,-23.40288206907229,INVALIDATED,INVALIDATED,0.5549619742306751,0.4227194945091628,0.0,0.0,0.0,0.0,47.45728048857403,119.17816475915329,18.791311348938567,116.06327492472265,False,False,False,True,False,True,21851.8225,0.5655127701739254,33.111,64.38338333333334,-4.499052222222218,True,False,-17.226072568147913,4,79.28333333333335,61.65382613767568
2025-07-24,86.04875,86.1913611111111,71.57709259259259,86.19892010182244,75.54119467880243,81.38412550425342,74.9864424426805,58.8467065128201,0.1501701018224395,-10.65016643230868,9.807032911660826,-11.0623075573195,-27.344654598291008,INVALIDATED,INVALIDATED,0.5379251004009797,0.4084523292611202,0.0,0.0,0.0,0.0,42.82129454245777,117.28778612189512,15.866242765234626,115.54222858867337,False,False,True,False,False,True,38273.113333333335,0.26082023254448067,32.69,88.79783333333334,17.925237222222236,True,False,-4.286281780059426,0,103.50833333333334,103.50136100500761
2025-07-25,85.46178571428572,86.64431944444443,72.04697685185185,85.96836807579118,74.4584570884354,81.01506855548804,74.97153872008367,57.25127161144925,0.5065823615054512,-12.18586235600904,8.96809170363619,-10.490246994202053,-29.393047832995187,HOLD,STRONG_SELL,0.5476332198393046,0.3947538894763426,0.5,0.0,0.0,-0.0,43.622539796229354,116.52450234577668,13.35158201109982,115.33575964617268,False,False,False,False,False,False,35422.889375,0.29711421499688034,32.358,82.55556666666668,11.18115722222224,True,False,-8.674733310261331,0,97.11666666666667,98.61929886680878
2025-07-26,88.6389880952381,86.72204166666667,72.68675462962963,83.84191769627584,74.65912982792547,80.31909511883296,72.29383619365325,57.39950678512791,-4.797070398962262,-12.0629118387412,7.6323404892033295,-16.345151901584856,-29.322534881538758,SELL,STRONG_SELL,0.5484514333082731,0.38235289864239974,0.5,0.0,-0.5,-0.0,40.53129747825573,113.30139939990488,12.456779440145597,116.53052829272784,False,False,False,False,False,False,30395.07395833333,0.3010689095037789,32.499,76.39461666666666,4.898955000000001,True,False,-12.377554942752994,0,91.01916666666666,87.22144428225151
2025-07-27,89.76339285714286,86.61308333333334,72.72113888888889,78.57203495153927,74.91144941013584,79.55328991357717,66.8604399735657,57.727192347603435,-11.191357905603596,-11.701633923197491,6.832151024688287,-22.902952883577157,-28.8858909857299,STRONG_SELL,STRONG_SELL,0.529016823796369,0.3777439125859444,0.5,0.0,-1.0,-0.0,34.309984308054254,110.212104841456,11.976025561627218,116.82639014874499,False,False,False,False,False,False,28960.649374999997,0.3306933432822677,32.499,64.16795,-7.241628333333324,True,False,-13.099492985401852,0,78.7925,84.70619970195104
2025-07-28,88.70363095238096,87.97437500000001,72.94164351851852,75.36189953434639,75.18440322443921,78.57990517011267,64.86837086273722,58.18490628704209,-13.34173141803457,-12.789971775560801,5.638261651594149,-23.83526008964374,-29.78946871295792,STRONG_SELL,STRONG_SELL,0.5219047653662068,0.37285357630967264,0.5,0.0,-1.0,-0.0,30.597004332469233,107.64528112681857,11.755701198765305,117.43008912915256,False,False,False,False,False,False,31348.22802083333,0.4010705610253487,32.499,78.73628333333333,5.956593333333316,True,False,-6.929301839994508,0,93.36083333333333,94.20943655623621
2025-07-29,88.66065476190477,88.75065277777777,72.96838425925927,71.32052311722022,76.40271567170933,78.38656364994091,60.48187999108074,60.13446542509909,-17.340131644684547,-12.347937106068443,5.418179390681644,-28.178774770824027,-28.616187352678686,STRONG_SELL,STRONG_SELL,0.5290907480385902,0.38278898280527396,0.5,0.0,-1.0,-0.0,28.400742842349295,104.29094998472793,14.377072420355981,118.3773409416199,False,False,False,False,False,False,26267.07614583333,0.4869896582945837,32.899,62.739200000000004,-10.819587777777777,True,False,-15.87263229198512,0,77.54375,77.82222913163002
2025-07-30,88.0969642857143,87.82165277777777,73.31614351851853,67.71388323997053,77.14623211802876,78.15380890516084,56.30021545937547,61.303747350488855,-20.383081045743765,-10.675420659749008,4.837665386642314,-31.79674882633882,-26.517905427288916,STRONG_SELL,STRONG_SELL,0.48614409172073714,0.38899967500512,0.0,0.0,-0.0,-0.0,22.58815883466665,105.39950976527886,16.10914753391393,119.06291228500433,False,False,False,False,False,False,24757.267187499998,0.5112511254202127,34.103,59.99114999999999,-12.623397777777782,True,False,-14.958006386504657,0,75.33749999999999,77.02765595462125
2025-07-31,85.72279761904761,86.0843888888889,73.57273611111111,66.6973927681693,76.72840684127459,78.1599664230542,53.17441295901153,60.61646996829519,-19.025404850878317,-9.355982047614305,4.587230311943088,-32.54838466003608,-25.467918920593704,STRONG_SELL,STRONG_SELL,0.44268832612622544,0.38155183658896485,0.0,0.0,-0.0,-0.0,15.95580020949622,105.77034132752142,14.808719969209896,119.01744805310604,False,False,False,False,False,False,26607.844895833332,0.48621127545253745,34.537,71.34751666666666,0.4948177777777687,True,False,-6.575621857093111,0,86.88916666666667,83.78617621925821
2025-08-01,85.1675,85.80886111111111,74.03643518518518,64.15341528836352,75.56365349218193,77.82934269329328,48.382474061168445,59.32480515742925,-21.014084711636485,-10.245207618929186,3.792907508108101,-36.78502593883156,-26.48405595368186,STRONG_SELL,STRONG_SELL,0.37604190304727814,0.367066538088035,0.0,0.0,-0.0,-0.0,5.628767137745996,106.18382955938407,12.349395590957611,118.99890145058825,False,False,False,False,False,False,33033.21833333333,0.34822637453642846,35.279,77.35403333333332,6.800652222222212,True,False,-7.165195186220345,0,93.22958333333332,97.00543468459
2025-08-02,81.50613095238096,85.03434722222222,74.37155092592592,62.108670596317914,76.55085285822393,77.9998400470179,44.49167152696953,60.97931059868447,-19.397460356063043,-8.48349436399829,3.6282891210919814,-37.014459425411424,-24.055036623537752,STRONG_SELL,STRONG_SELL,0.33932226505291063,0.3689540253986713,0.0,0.0,-0.0,-0.0,0.4515090021641309,106.92418914309489,14.014641948812187,120.34610554790632,False,False,False,False,False,False,23666.089687500003,0.46134497694328225,33.972,50.10218333333333,-19.670968888888893,True,False,-16.236319971158657,0,65.38958333333333,72.3362916256442
2025-08-03,76.21714285714286,83.79683333333334,73.85375925925926,62.026619728603116,78.52534378769315,78.0370873972325,42.433025828371946,63.59808776508292,-14.190523128539745,-5.271489545640193,4.183328137973234,-33.784117028770915,-20.198745568250416,INVALIDATED,INVALIDATED,0.2912744634850244,0.37661280850071777,0.0,0.0,0.0,0.0,-4.565342225714448,109.65056572086071,16.72419679712184,121.76515281133976,False,False,False,True,False,True,16944.662083333333,0.6057676864412571,33.972,26.482183333333335,-42.04818999999999,True,False,-14.244087312858639,4,41.76958333333334,47.81702048879495
2025-08-04,71.26505952380953,83.97833333333334,73.49023148148149,63.66203218757096,77.98512020026708,78.11712370815603,41.190182242595185,62.479818620031416,-7.6030273362385685,-5.993213133066263,4.626892226674542,-30.07487728121434,-21.498514713301923,SELL,SELL,0.23425808627547462,0.37150753386694946,0.0,0.0,-0.0,-0.0,-9.628928798245749,113.77555350510445,15.376741541951484,121.27793808654737,False,False,False,False,False,False,23246.388645833333,0.5622205674056265,33.972,43.40885,-25.294893333333334,True,False,1.597162304556349,0,58.69625,71.73848863588601
2025-08-05,65.92160714285714,82.80884722222223,72.83339351851852,67.60278057220488,79.45098349237496,78.45854702753566,44.780532192002866,64.87911364716689,1.6811734293477372,-3.357863729847267,5.625153509017139,-21.141074950854275,-17.929733575055337,HOLD,SELL,0.20925194318705054,0.37106789146263797,0.0,0.0,0.0,-0.0,-9.293791867825842,118.14059932117092,17.080414428656642,123.05569086947592,False,False,False,False,False,False,17225.4340625,0.6594070712586141,34.283,24.712233333333327,-42.80922888888888,True,False,-18.28843347369723,2,40.13958333333333,49.53259421174682
2025-08-06,64.36309523809523,81.66501388888888,72.39761574074075,71.53091262402748,81.18281638901317,78.78900263321772,48.77391925811412,67.24546013968255,7.167817385932253,-0.4821974998757099,6.391386892476973,-15.589175979981107,-14.41955374920633,INVALIDATED,INVALIDATED,0.21424978238330628,0.38529609825404754,0.0,0.0,0.0,0.0,-6.647408366374072,119.98154727365366,20.111435021287004,123.68925372778361,False,False,False,True,False,True,20139.380625,0.5799186344336699,34.406,48.94521666666666,-17.417772222222233,True,False,-18.983178967693718,6,64.42791666666666,51.781176813873486
2025-08-07,62.1395238095238,81.05975,72.28453240740741,73.59501576120822,81.22621039691768,78.9551963198982,52.31141699588601,67.4684415680065,11.455491951684415,0.16646039691768522,6.670663912490795,-9.828106813637788,-13.591308431993497,STRONG_BUY,HOLD,0.21558648072361797,0.38757151094198217,0.0,0.0,0.0,0.0,-3.297863109851908,123.11567456267868,20.376317134108298,123.57072802067087,False,False,False,False,False,False,27520.375833333335,0.43551378802096385,33.257,56.358516666666674,-9.404668333333333,True,False,-21.340806057032033,3,71.32416666666667,76.67074291664954
2025-08-08,59.814166666666665,80.54731944444445,72.56549074074074,72.89746709524857,80.08708095842624,79.23893449782823,51.50293756228461,66.38755581116703,13.083300428581907,-0.4602384860182127,6.673443757087483,-8.311229104382058,-14.159763633277421,STRONG_BUY,HOLD,0.22358238257787277,0.38875329102024947,0.0,0.0,0.0,0.0,-3.1673662729453675,121.9575778001134,19.52314555763971,122.5184260948584,False,False,False,False,False,False,28332.735312499997,0.41618016796366125,32.951,62.12413333333333,-3.145641111111104,True,False,-22.90092511248168,3,76.95208333333333,79.19759232594964
2025-08-09,59.04279761904762,79.52254166666667,73.02827777777777,72.77561381953817,81.75609663767099,79.91399083322152,51.370008802305314,69.3598182926271,13.732816200490547,2.233554971004324,6.885713055443745,-7.672788816742305,-10.162723374039572,INVALIDATED,INVALIDATED,0.2284253041619282,0.3924591075932258,0.0,0.0,0.0,0.0,-3.3966950572498296,120.94777948657918,22.305263045221707,124.67611221627362,False,False,False,True,False,True,21765.345,0.47699385433819436,32.446,45.389300000000006,-18.883566666666653,True,False,-29.158724866231733,6,59.99000000000001,58.023078781324976
2025-08-10,59.90333333333333,78.1688888888889,72.78067592592592,75.42354538379011,84.27964345783298,80.65969374360938,54.899114425053774,73.02055543994135,15.520212050456784,6.110754568944074,7.8790178176834615,-5.0042189082795545,-5.148333448947554,INVALIDATED,INVALIDATED,0.25843394972076084,0.407027285448717,0.0,0.0,0.0,0.0,1.5216561040253824,121.03003469510666,26.536485192001468,126.4525913875912,False,False,False,True,False,True,17742.898229166665,0.5698341963205588,32.446,33.19263333333333,-29.76744055555556,True,False,-28.08025112903814,7,47.79333333333333,47.242664414791314
2025-08-11,63.53220238095238,78.55294444444445,72.82169444444443,76.35311915150838,85.67056502070714,80.9729961003801,56.119512778464845,75.06332479544965,12.820916770556003,7.117620576262695,8.151301655935669,-7.412689602487532,-3.489619648994804,STRONG_BUY,BUY,0.2668110570584108,0.413139165917627,0.0,0.0,0.0,0.0,3.1680788727526186,121.32643002551062,29.36633660853288,128.2525888445716,False,False,False,False,False,False,30347.4159375,0.37988620815782087,32.446,69.49763333333334,6.10677888888889,True,False,-18.55063000865593,2,84.09833333333334,83.18637584866094
2025-08-12,69.95226190476191,78.94822222222223,73.00525925925926,77.55983148991335,85.6103629950158,81.42950999317056,57.74233872249892,75.31194398659494,7.607569585151438,6.6621407727935775,8.424250733911293,-12.20992318226299,-3.6362782356272874,BUY,BUY,0.26336426216053943,0.4146947303381858,0.0,0.0,0.0,0.0,3.8100786185730295,122.523904053663,29.61282839792974,128.23696749448573,False,False,False,False,False,False,27860.712708333333,0.44010440278234125,32.999,70.23044999999999,6.405887777777764,True,False,-20.741222520280935,3,85.08,77.11783290418431
2025-08-13,75.03607142857143,79.01197222222223,73.38287037037037,79.25356728503883,84.99994228590388,81.65200388519762,60.739097772067524,74.99218672047854,4.217495856467394,5.987970063681658,8.269133514827246,-14.296973656503909,-4.019785501743684,BUY,BUY,0.30898691858113214,0.41765852303854845,0.0,0.0,0.0,0.0,10.108419042705977,121.46984519550688,29.53413807238469,127.6588770803291,False,False,False,False,False,False,27797.124062500003,0.43587348231156414,32.409,85.43053333333334,21.494941111111125,True,False,-18.526393867673136,3,100.01458333333335,79.27810117663168
2025-08-14,79.90607142857142,79.52265277777778,73.73692129629629,78.45683696630688,83.70525069957701,81.55711139579205,59.750468938366225,73.64148727321869,-1.449234462264542,4.182597921799228,7.820190099495761,-20.155602490205197,-5.8811655045590925,HOLD,BUY,0.35487653168268884,0.4199347691164075,0.0,0.0,0.0,0.0,13.398368167769222,117.36437316573976,28.57314708052994,126.31433784205164,False,False,False,False,False,False,31931.037604166664,0.35586169347491475,32.6,90.74416666666667,26.25508388888889,True,False,-11.027043852893954,0,105.41416666666667,91.11946487691472
2025-08-15,79.36059523809524,78.75422222222224,73.87827314814815,77.88904591963733,83.39603584909929,81.52917341582577,59.18795105832079,73.90190139390853,-1.4715493184579174,4.6418136268770525,7.650900267677613,-20.17264417977445,-4.852320828313708,HOLD,BUY,0.3597483159450001,0.41958586934594677,0.0,0.0,0.0,0.0,13.636023418491376,116.81690747165177,28.653078727784735,126.45305922053943,False,False,False,False,False,False,24316.486145833333,0.4868825694630676,32.141,58.670300000000005,-5.084912222222222,True,False,-23.677440485973953,2,73.13375,74.31475166423206
