delivery_date,base_pred,peak_pred,offpeak_pred,base_p10,base_p90,base_actual,peak_actual,peak_premium,next_7d_base_mean,next_30d_base_mean,next_7d_peak_mean,next_30d_peak_mean,next_7d_base_p10,next_7d_base_p90,next_30d_base_p10,next_30d_base_p90
2024-12-02,108.85378945775447,128.41969367861307,89.28788523689586,64.45241355676924,144.4764680987081,110.64625,131.87583333333336,19.5659042208586,110.94175230731469,114.42118092904659,127.03450938979488,134.6900185261556,66.52565492726283,149.85726811149814,73.02417944939205,167.14418069993053
2024-12-03,131.90413286854658,153.1623532708982,110.64591246619499,90.82604189985055,171.15608904365627,144.49958333333333,166.7175,21.25822040235161,112.99990421847335,115.70889243406917,129.5131537398094,136.60649392957302,68.6952149703317,152.59911056749584,73.77994566402548,168.89251646347097
2024-12-04,155.8240956307428,182.06630077849397,129.5818904829916,114.76709490383922,201.2563648906302,182.21,221.99166666666665,26.24220514775118,120.01162033039309,116.68496910272347,138.4959337693449,137.9872390648696,79.98689236877215,159.17496308043673,74.52882932395288,169.94976206869285
2024-12-05,112.23234022761233,126.17402954685174,98.29065090837291,73.68757226232151,150.58514182653573,101.86208333333333,108.15249999999999,13.941689319239416,122.64317140763562,115.85890924056274,139.59857290925274,137.04268528929458,88.48726619410635,160.1306857840208,73.7957600911282,168.6259750130128
2024-12-06,97.01797371171214,122.17604984560803,71.85989757781623,24.20465967906372,137.62899307823582,89.54166666666667,119.10166666666667,25.15807613389589,114.81258348055749,113.94662048158952,132.26572396419252,135.18873628541695,75.28531876296017,151.89217252102029,71.0781798544885,165.9094639996393
2024-12-07,92.88633016685782,100.27609727454865,85.496563059167,77.51181859740903,110.07397246639877,71.81083333333333,77.66499999999999,7.38976710769083,113.41188288556796,111.72582342799646,130.7178786374092,132.24965672783162,75.17028538616046,147.81659681976043,70.19992216129214,161.82542827017707
2024-12-08,96.01866719786555,107.65257421838164,84.38476017734943,80.78990610613639,115.6509313222038,98.12875000000001,109.425,11.63390702051609,113.53390418015594,110.07036494638598,131.41815694477074,130.05055946064599,75.17707242934138,147.2611372466241,69.5671663474554,158.08209554221222
2024-12-09,97.99553301248768,116.40136525475914,79.58970077021621,55.32454498208571,122.82764391585775,100.48666666666668,122.80916666666667,18.405832242271458,111.98272468797498,108.97519136648005,129.7012528842202,128.7080552125282,73.87309120438658,144.16844807764548,68.37500384607463,155.06848409232205
2024-12-10,137.1975146782232,162.3292498655382,112.0657794909082,84.07878540065414,177.88245486632258,150.89083333333335,186.8475,25.131735187315,112.73892208935736,109.2025454232078,131.01080954059734,128.91119514310827,72.9091974187871,145.12935748088353,68.05888877454397,153.9640939913222
2024-12-11,167.10407397293486,196.61583100200627,137.59231694386338,117.93057323678711,207.28186288800555,266.8066666666667,370.03083333333325,29.51175702907142,114.35034756681338,110.00157890321607,133.08931385824195,129.66967712094942,73.3611228949225,145.99014290908,68.79181417407014,153.47226541288512
2024-12-12,184.62148073708667,224.20867268810989,145.0342887860634,116.67397373820432,244.23458330092544,395.665,575.9316666666667,39.587191951023215,124.69165335388114,110.75963617455142,147.0942628784217,130.49253897621566,79.5020373914772,159.36863454827852,69.32070325135027,153.02463841930106
2024-12-13,195.78938442339026,245.50529908290102,146.0734697638795,111.62981512033456,283.9904035339023,177.91916666666665,213.3133333333333,49.71591465951076,138.80185488412084,111.78797418401639,164.71272705517782,131.78878285345021,91.99134531165875,180.2774074705166,69.62866578058873,153.87883762129368
2024-12-14,108.07587339658478,122.66988300044743,93.48186379272214,73.93187512539347,142.51207855680173,99.42,104.79,14.594009603862645,140.9717896312247,110.6257601794799,167.9118393017348,129.95941050354213,91.47992481565653,184.91142262628844,69.24370092744283,151.29835254245825
2024-12-15,49.11099150843612,64.32540402392645,33.89657899294579,18.393505174683234,82.92570596761698,43.786249999999995,46.33833333333333,15.21441251549033,134.27069310416337,107.98039749215405,161.72224355966975,127.12823950062554,82.56615325402036,180.23639043277603,66.57573888433977,148.2950959682945
2024-12-16,67.00734997793018,107.02089638993654,26.993803565923788,3.5569198742323955,118.20483670267005,50.2275,76.81916666666667,40.01354641200636,129.8438098135123,107.37902951885127,160.38217657898082,127.3567487262325,75.17077823861275,179.57598940232066,64.45717638253772,148.23626133439336
2024-12-17,110.71673049421088,151.076992999655,70.35646798876675,18.527206459380174,172.8715017261375,87.62291666666665,111.03583333333331,40.360262505444126,126.06084064436767,109.77591700446696,158.77471131242606,130.60254445653572,65.80626696128789,178.86013895372278,64.72465059962401,150.99612782603333
2024-12-18,81.81708466670169,93.20757895042068,70.42659038298267,56.96928387464517,113.80298241638752,52.55958333333333,61.293333333333344,11.390494283718994,113.8769850291915,109.34025700195245,144.00210387648528,129.69148587267927,57.09751133812476,165.5060131720631,65.99870854556883,149.8041143405673
2024-12-19,69.22740361353239,109.40616072853082,29.048646498533987,6.163216176255951,132.9201515477315,53.55041666666667,74.21333333333334,40.17875711499843,97.39211686868376,107.56910326331909,127.60174502511686,128.71166926560417,41.31026025784642,149.60395149303537,62.97455306206454,148.67292348483096
2024-12-20,78.24132275131436,109.72295652318421,46.75968897944452,14.380373858971359,124.90822084014808,75.54125,97.50166666666667,31.481633771869852,80.59953662981577,106.48272699255672,108.20426751658587,128.22322465719057,27.41748293479454,126.87792539392763,60.44662191396682,147.98206186550718
2024-12-21,33.873848516451126,50.15920722760742,17.588489805294838,8.67675481534878,60.337788575646194,20.979583333333334,27.388333333333335,16.28535871115629,69.99924736122524,103.6065159613007,97.8455995490373,125.19719493193821,18.095322890502437,115.1387411109054,58.082995438034665,144.26900528784515
2024-12-22,40.27518720485056,63.89112722207494,16.659247187626168,0.9045747749122305,88.46124409617028,24.150833333333335,37.8725,23.615940017224382,68.73698960357017,101.49220407546822,97.78356000591566,123.68748764341693,15.59690426196372,115.9295322721273,55.270818100643154,142.90148000839218
2024-12-23,79.45736632893241,100.47587612468527,58.438856533179546,28.260446500712266,112.95943864924917,61.467083333333335,73.43333333333334,21.018509795752863,70.51556336799906,101.65964092826196,96.84855711087978,123.74592175574526,19.12597949431799,115.18018969306718,55.17797445386317,142.98436716009795
2024-12-24,112.681466030607,133.395028842443,91.96790321877101,74.9849843331659,140.6931141278856,102.70875000000001,115.5725,20.713562811836,70.7962398731985,104.78750836070098,94.32256223127806,127.25607897012816,27.191376333430235,110.58327717903119,57.63742320905146,146.20742192201905
2024-12-25,113.59527546514016,133.7524668809146,93.43808404936567,80.78198996887734,148.7244431339833,99.075,106.38666666666666,20.157191415774435,75.33598141583256,106.30878975777848,100.11468907849147,128.83043224901624,30.59319148974912,115.57205728154489,59.954516711803485,147.0296941417863
2024-12-26,117.85676059507563,136.06483686194375,99.64868432820752,86.57850738043174,155.124562663839,113.08458333333334,120.82666666666667,18.20807626686812,82.2830324131959,106.32077946126647,103.92307138326474,128.83886538372116,42.08109023320281,118.74411601241736,60.31916290453892,147.1350731688585
2024-12-27,132.82848777621874,151.43988496849565,114.21709058394178,97.7859155563025,178.10929212276693,122.52333333333333,130.6725,18.61139719227691,90.08119884532509,107.19032629223027,109.88263258973781,129.91396686361284,53.99616761853582,126.34426905279149,62.38784831925714,147.8978696629493
2024-12-28,129.204685733118,145.67758420639896,112.73178725983708,102.7556634548104,168.08631568377174,122.67958333333333,129.30666666666667,16.472898473280964,103.69988987627748,108.3700997271037,123.52811501527945,130.8213678182429,67.43601170988748,141.7369157825237,65.34020525158475,148.70424408902676
2024-12-29,91.6602485619663,102.22551120686386,81.09498591706871,75.18049057100906,113.82836099807878,102.96125,110.24249999999999,10.565262644897558,111.04061292729402,106.36437170579396,129.004455584535,128.44535177643738,78.0468568236156,145.3607896256535,63.95894521404882,145.98856992498807
2024-12-30,91.28607511901377,112.30373937318052,68.35771411446825,47.571244987029004,122.58071042618968,78.43521739130436,88.12666666666667,21.017664254166746,112.73042846873422,105.98419973203494,130.69415033432003,128.48510927014232,80.80554232166085,146.7352570223593,62.93408497244955,145.45449352668717
2024-12-31,81.80967419017706,101.71317603350764,61.906172346846496,32.19349487189123,116.24968966398602,60.088750000000005,76.15833333333332,19.903501843330574,108.32017249152996,105.53903826718252,126.168171361615,128.45052760236422,74.6924723986216,143.2433392418022,61.31578824138359,145.3448449043481
2025-01-01,18.787316045820003,25.57948078503625,11.99515130660375,6.129617550454593,36.017588608847255,0.9708333333333335,0.18416666666666667,6.792164739216247,94.77617828876991,102.5368224867847,110.71488763363236,125.02252050591166,64.02784776741836,127.14236002392565,59.371695041173105,141.72954892135274
2025-01-02,110.19966596669765,147.41354582909432,72.98578610430098,17.37469756017197,160.19085360265885,96.95166666666665,130.7725,37.21387986239667,93.68230762757308,101.81334025672307,112.33613177179674,124.83089359118486,54.14158922166696,127.86611587232846,56.92331689651714,141.36404107331947
2025-01-03,100.39150446833123,110.70350188910481,90.07950704755768,73.50645268315121,133.2173365476458,89.56041666666665,92.18,10.31199742077358,89.04845286930345,99.96558721797602,106.5166484747409,122.45213362820523,50.67309452550249,121.45297936159686,55.547962155827555,139.09607346188665
2025-01-04,128.60308474559176,144.22916613131358,112.97700335986991,101.94637699935356,156.82691221977916,121.76875,135.74333333333334,15.626081385721818,88.9625098710854,100.51127870190867,106.30973160687157,123.05397151435393,50.55748217472295,119.84449315245509,56.48992231372862,139.30413247499476
2025-01-05,78.87086840398764,79.69002846213785,78.05170834583744,43.373086419563975,101.40805563222602,68.64083333333333,67.41666666666666,0.819160058150203,87.13545556280273,99.9063751916512,103.09037692905356,121.6377708015716,46.01356729594507,118.07016381447612,57.128869871745295,138.0967678934611
2025-01-06,34.254072641213845,46.239150505757,22.2689947766707,14.932562865452134,58.30842555907896,24.811666666666667,30.094166666666666,11.985077864543157,78.98802663740275,97.95196660746305,93.65257851942162,119.83653924261189,41.3508984214341,108.88840883346029,55.042894680680064,136.37124966321713
2025-01-07,59.86455652654613,88.16576074897591,31.563352304116364,8.501815350347933,100.86229271216023,60.45624999999999,78.38666666666667,28.30120422242978,75.85300982831261,96.74682958508575,91.71723347877425,119.1869787936317,37.96637277549934,106.69020926891376,52.63329165548711,135.8782950428823
2025-01-08,100.34748461266467,124.99299364162427,75.70197558370505,28.50275640935448,139.00027349375702,105.79375,120.98916666666666,24.645509028959594,87.50446248071898,96.82522797175831,105.91916388685824,119.4733664065272,41.16253546962789,121.40202139532941,51.739232036396075,136.41738269547898
2025-01-09,122.93856075935345,139.10403986616808,106.7730816525388,94.54145511995196,150.8062782572853,120.83749999999999,131.57416666666668,16.16547910681463,89.32430459395553,96.34992950779598,104.7320916064402,118.69919273988152,52.18635797816789,120.06136777456179,52.087987693706005,135.51484347517774
2025-01-10,122.62356997557849,142.97858582423433,102.26855412692261,74.66468952945559,155.90020271967524,113.33791666666666,126.88666666666666,20.35501584865584,92.50031395213371,94.86724604121744,109.34281788288729,116.91128456728914,52.3518203847828,123.30177722770885,50.64579157012828,133.8021214695667
2025-01-11,113.29881324519563,122.82987033959198,103.76775615079929,94.3092318123512,131.67937760039655,100.92958333333333,106.15083333333332,9.531057094396346,90.31398945207711,92.48982379148772,106.28577562692705,113.53199115567188,51.26079964378247,119.70927228208276,49.90030017259984,130.0502812795491
2025-01-12,121.00481089306577,137.77460252998088,104.23501925615064,84.87546767918894,157.40966223615143,111.26583333333333,122.38250000000001,16.769791636915116,96.33312409337398,89.99700467381025,114.58357192233322,109.9409679372412,57.18971125230031,127.70950179692925,49.00848859122832,125.83092323629073
2025-01-13,137.01589393419036,150.2407030973084,123.79108477107233,110.10065085016326,167.79756827431706,128.95125,132.0875,13.224809163118039,111.01338427808491,90.96167202506376,129.44093657826912,110.85999527380322,70.78515239297333,143.35080789910612,50.21411444872066,126.67377289354123
2025-01-14,127.41039145567692,139.22292455637412,115.59785835497969,94.86511937760189,160.0175450937054,126.89666666666669,133.5375,11.812533100697209,120.66278926796076,93.57165202330513,136.73481712218316,113.3565792915515,83.12276725400962,151.80155823932685,52.76316825548461,129.24350086441086
2025-01-15,157.34654185208433,179.8099582387724,134.88312546539626,109.4403159499851,193.26162213590976,222.9333333333333,302.2316666666666,22.463416386688067,128.805511730735,96.58295841911027,144.5658120646329,115.78288135317935,94.68527575981399,159.5531794739201,56.292614791343034,131.74539371218552
2025-01-16,173.87756204025754,203.6141309133686,144.1409931671465,124.09017002993959,226.16745028237716,147.79375,160.44666666666663,29.736568873111054,136.08251191372128,98.68831947064515,153.7815393570901,117.53411928363647,98.90652074695508,170.31906119179035,59.811380243695005,133.52192533072682
2025-01-17,166.86790241056897,187.4013318559505,146.33447296518744,126.25047866246109,207.3612953145388,146.58583333333334,155.88000000000002,20.53342944538153,142.40313083300563,101.52334672877406,160.12764593304954,120.67391104715414,106.2759191945273,177.67064584819946,62.12075340328887,136.6405357606652
2025-01-18,151.15702448997385,164.51464372810668,137.799405251841,125.3622292275032,183.1751378039885,134.33416666666668,140.76916666666662,13.357619238132827,147.81144672511684,104.25433409132212,166.08261355998022,122.51086048047333,110.71206168240617,185.02718302014117,66.09405383833045,138.3157019692071
2025-01-19,136.91587156846904,143.71271672220632,130.1190264147318,118.72478774090877,163.5558760484143,128.41333333333333,132.4408333333333,6.79684515373728,150.08445539303156,106.21015238522727,166.93091558744098,123.6438524871074,115.54767883408041,185.90521356475014,69.57220096772836,139.60395714281597
2025-01-20,167.98611006969534,185.48563774456272,150.48658239482793,127.959521671796,208.43813185517897,231.57666666666668,292.18750000000006,17.49952767486738,154.50877198381798,110.68056110366874,171.96590625133447,128.15473350433925,118.09894609431366,191.71100836201614,73.54829319627659,144.54063525213374
2025-01-21,180.48256328813986,205.94702631406423,155.0181002622154,130.42324567679225,239.48346986517862,168.47625000000002,193.97583333333338,25.464463025924374,162.090510817027,115.35414030644505,181.49792078814738,132.88993014073887,123.17867842276942,203.06328332936945,77.86558222633927,149.57470944443403
2025-01-22,174.29844653176932,198.94686788172146,149.6500251818172,131.16981330806453,229.7836620165492,160.8529166666667,179.3358333333333,24.648421349952145,164.51221148555342,118.51550964653961,184.23176502285438,136.1722965326401,126.28289233106648,208.28071759803223,81.29589445325101,153.468850223344
2025-01-23,121.80012012580357,135.88729216099603,107.7129480906111,80.27694903912408,157.16789807911837,102.07458333333334,104.87166666666666,14.087172035192452,157.0725769263457,118.81946478304617,174.556502343944,136.25537197659185,120.02386076094999,198.4236387118524,81.47229327678295,154.0180096883851
2025-01-24,101.2160825304844,109.57247041901628,92.8596946419525,70.8937120184406,140.58027792166612,78.48333333333333,82.29166666666667,8.356387888531884,147.69374551490506,118.40682501855764,163.43809356723912,135.44937209452857,112.11575124037563,188.88349337001344,81.14268401176838,153.7465375146412
2025-01-25,111.4947587514136,124.61429517089404,98.37522233193317,74.89319236327279,156.55010761138726,102.12416666666665,111.77749999999997,13.11953641948044,142.0277075522536,118.19475829043557,157.7380437733516,135.0676873714936,104.90588883119985,185.07991762821325,80.75317351119644,153.79405567955948
2025-01-26,117.60004597208439,134.3210119739006,100.8790799702682,83.94802875853408,149.37454919900748,97.87458333333335,105.65250000000002,16.72096600181621,139.2683038956272,117.6871435636311,156.39637166645076,134.49705827167375,99.93778040514633,183.0540137925837,80.29191061793748,152.83623091543416
2025-01-27,90.35747749887166,115.29469025772575,65.42026474001752,37.694296866136476,147.78058761268488,61.70583333333334,74.76833333333333,24.937212758854088,128.1784992426524,116.39223662248955,146.36909345404547,133.4842951400513,87.04274829005212,174.38865032937025,78.12319839831501,152.1593733130646
2025-01-28,126.95044469238796,150.869621026959,103.03126835781684,78.21640713897092,169.73041771115825,106.82416666666666,126.72916666666667,23.91917633457105,120.53105372897356,117.5685764935036,138.50089269874474,135.1057654673878,79.58462849893478,164.42392859308165,78.2243956172471,154.0227752035006
2025-01-29,113.08949584707722,123.99345563068157,102.18553606347285,77.92913097080789,154.1191073140914,108.33041666666668,116.35583333333334,10.90395978360435,111.78691791687469,118.29535718443907,127.79326237716761,135.49542267597118,71.97881673646954,153.61470649273056,79.2363251500397,155.074055099764
2025-01-30,146.0797490022358,167.33253593075108,124.8269620737205,103.00222515412611,193.9311045621768,132.68125,145.91333333333333,21.25278692851529,115.25543632779356,120.43769301150768,132.2854400585612,137.68273467254596,75.22528475289842,158.86659313316747,81.59661615944752,157.6634355963703
2025-01-31,144.3525306002895,160.17848061075543,128.5265805898236,104.34860802876227,184.62452613251702,141.72291666666666,150.1375,15.825950010465931,121.41778605205145,124.62320016332333,139.5148700859525,142.16936800006994,80.00455561151578,165.15862859186043,84.87058250872447,162.61700018049265
2025-02-01,146.02842933232284,154.85303899986064,137.20381966478507,123.6805823676834,178.65976934156396,135.29333333333332,138.1325,8.8246096675378,126.3511675636099,125.81749227551083,143.8346906329477,142.41735110576215,86.97418275500301,168.31715169617138,88.41411200230817,163.23263070512283
2025-02-02,143.76984347981065,149.9178062821376,137.6218806774836,118.73555040940019,178.8099322244007,136.97291666666666,141.89666666666668,6.147962802326958,130.08971006471367,127.26343690922681,146.062804105553,143.7244945855299,91.94382870512675,172.5222064140847,89.92174859318314,164.75238389434801
2025-02-03,169.13642540323903,181.64349812649223,156.62935267998583,132.56711359029686,215.6339457754919,154.62708333333333,159.41,12.507072723253202,141.3438454796233,128.61454826448173,155.5412052296625,144.9716389853692,105.49708823714967,182.21554329448574,90.94243981288125,166.7126183462051
2025-02-04,152.7585691401641,162.12505881643844,143.39207946388973,126.48581309596197,195.07691147645224,141.62208333333334,143.32333333333332,9.366489676274341,145.03072040073417,131.07747162235427,157.14912491387386,147.71947333051256,112.39271765957695,185.836470975242,93.71286403542784,169.83491354101264
2025-02-05,151.92284959450788,165.60773608286527,138.2379631061505,111.20718971981908,197.0707131818261,142.61625,150.50083333333336,13.684886488357392,150.57834236465283,134.99976418746408,163.09402212132866,151.69842618308283,117.14672605229283,191.97241467063267,96.92201826390675,174.46032312843755
2025-02-06,153.84392438885618,165.89548572464813,141.79236305306424,126.6747131293292,188.99936968392518,149.77125,157.07416666666666,12.051561335791945,151.68751027702714,138.1324097828744,162.8887292347425,154.28941701560524,120.52851004875042,191.26788111659673,100.86111485653946,177.39822569416302
2025-02-07,120.73073109617258,130.0181001005464,111.44336209179873,97.66094978480213,149.19853032171696,119.31374999999998,127.38916666666665,9.28736900437383,148.31296749072476,138.81185133232466,158.58010344756983,154.456920564236,119.57313029961325,186.20702457219673,103.16638796905437,177.73816758842835
2025-02-08,109.37213044106693,114.22730739426021,104.51695348787369,78.00005892421453,146.09632558874418,111.045,113.76166666666666,4.855176953193279,143.0763533634025,138.35963698838177,152.7764275039126,153.6276961485057,113.04734123626056,181.55510403607963,102.61500809586313,177.58116916614367
2025-02-09,125.62241788482312,129.32245280605915,121.9223829635871,107.77958675149378,148.73799850741952,127.73541666666667,127.35000000000002,3.700034921236025,140.48386399268998,138.45959858535662,149.83423415018711,153.17249171456655,111.48220357084536,177.2591135050823,103.71883800326441,177.34242902573516
2025-02-10,123.28035909923769,133.75276422630182,112.80795397217359,96.70830230465235,156.3522043246717,120.12166666666667,125.31666666666665,10.472405127064135,133.93299737783263,138.79231678049135,142.9927007358742,153.53658817745688,106.35951624432472,168.79029329782227,103.79880701967446,178.164856583211
2025-02-11,116.52911136096985,135.72788724606073,97.33033547587895,57.52476858800884,155.36736776525447,122.16624999999999,134.125,19.198775885090882,128.75736055223345,138.64312679608818,139.22167622582023,153.4683643346595,96.50793845747428,163.11750133907975,102.88711704996844,178.09678010084775
2025-02-12,144.27733193274196,154.91860797796275,133.63605588752122,110.38215736424925,177.88781479607502,154.79125,165.89666666666668,10.641276045220792,127.66514374340976,138.8851747293732,137.69465792511988,153.624294497348,96.39007669239287,160.37708728397243,102.89650060043797,178.433121651573
2025-02-13,163.13860032204335,174.8722809721991,151.4049196718876,136.2771933141943,196.34212844761643,172.07666666666668,188.81750000000002,11.733680650155748,128.99295459100793,140.07611502491875,138.9770572461986,154.8126063778755,97.76185957594502,161.4260528216426,104.27690306499106,179.64394109670337
2025-02-14,175.67220883639175,191.8488152894631,159.49560238332037,138.26961935151272,219.34090287941336,178.9808333333333,199.14166666666668,16.176606453071344,136.84173712532495,140.68697059106233,147.81001655890097,155.21390161289855,103.5630980854751,171.44639175845637,105.23787984504197,180.51325045482014
2025-02-15,159.64192154723037,170.28254058095825,149.00130251350245,134.71161251952358,205.01484624426854,133.60833333333335,137.24,10.640619033727887,144.02313585477685,140.21244924129476,155.81790701414357,154.10284860181818,111.66474859909069,179.86332328067417,105.5919279280281,179.80816365354988
2025-02-16,136.7106537302893,142.01484761795993,131.40645984261866,115.79024183633591,166.53812648091875,132.39791666666667,137.65666666666667,5.304193887670635,145.6071695469863,139.20720761861875,157.63110627298653,152.5899657938852,112.80912789692528,182.40619870545973,105.24325336715727,178.4473913590959
2025-02-17,165.6869771857428,173.51577473610882,157.85817963537676,133.2582860972747,210.56436234758925,153.61916666666664,161.2225,7.828797550366033,151.66525784505848,139.69153937514437,163.3115363458161,152.8900034941519,118.03055415301417,190.15079270873366,105.50645526281633,179.36036551054923
2025-02-18,150.89780467463504,153.578277284263,148.2173320650071,121.78885260763725,201.0613594939424,131.27083333333334,129.09916666666666,2.6804726096279694,156.57507117558208,140.1576038120166,165.86159206555928,153.21885551288713,127.21113758438968,196.67850581283196,105.60859075837394,180.61054829206685
2025-02-19,125.76195805478717,124.89445988333529,126.62945622623904,93.53527247001088,163.74850700723724,110.06416666666667,109.6375,-0.867498171451885,153.93001776444567,138.7501320781863,161.57242805204106,151.19914958417954,124.80443974235561,194.65860470014087,104.4611157849811,179.1208941304688
2025-02-20,124.20436844311375,132.49263323110299,115.91610365512447,100.69359892628556,151.54873791929714,94.505,98.52000000000002,8.288264787989235,148.3679846388843,136.8741922500188,155.5181926604559,148.7506698147475,119.7210691155115,188.25954891038097,103.47012755996421,176.18973639893937
2025-02-21,116.36654331631394,125.22368499430753,107.50940163832034,88.72845718280801,151.45500269666084,89.77666666666669,90.91916666666668,8.857141677993596,139.89574670744463,134.9431288095036,146.00031690400513,146.29323038516705,112.64376023426799,178.56156316998775,102.05541568912233,173.57878108827646
2025-02-22,78.97751727823152,89.48674790925934,68.46828664720371,52.49246608305569,119.56376890591528,71.99374999999999,79.105,10.509230631027819,128.37226038330192,133.51570871458455,134.45806080804815,144.74654557677584,100.89816788620114,166.35426640736586,101.12926625725338,172.32531011583634
2025-02-23,104.32208089333533,113.20872460884073,95.43543717782985,80.06786491312445,135.9540054180233,90.19749999999999,95.07666666666667,8.8866437155054,123.74532140659423,133.61924199334624,130.34290037817394,144.86775404976999,95.79497118288522,161.98510625552362,101.43507135374284,172.17110103238159
